ID_Cliente;Nome;Sexo;Idade; Renda_Mensal ;Data_Cadastro;Estado_Civil
319;Igor da Luz;F;32;2977.56;2022-08-10 00:00:00+00:00;Solteiro
320;Maria Clara Almeida;M;28;11899.69;2023-01-02 00:00:00+00:00;Casado
321;Dra. Heloísa Silveira;M;46;8537.72;2021-08-23 00:00:00+00:00;Casado
322;Dr. Fernando Nascimento;F;70;17971.97;2023-08-09 00:00:00+00:00;Divorciado
323;Thales Carvalho;M;63;0.0;2024-05-30 00:00:00+00:00;Casado
324;Gustavo Henrique Martins;M;19;23859.9;2025-01-08 00:00:00+00:00;Casado
325;Miguel da Rocha;M;0;20092.67;2021-05-26 00:00:00+00:00;Solteiro
326;Dr. Leonardo da Mata;M;30;20803.43;2022-07-18 00:00:00+00:00;Casado
327;Julia Pires;F;70;2984.69;2022-03-31 00:00:00+00:00;Solteiro
328;Samuel Cavalcanti;M;75;21365.16;2022-12-19 00:00:00+00:00;Casado
329;Sra. Luna Dias;F;0;18441.45;2025-09-16 00:00:00+00:00;Casado
330;Heitor da Rosa;M;29;0.0;2022-10-10 00:00:00+00:00;Casado
331;Rafael Martins;M;59;8223.5;2026-03-20 00:00:00+00:00;Casado
332;Laís Nogueira;F;26;11177.79;2022-04-04 00:00:00+00:00;Divorciado
333;Maria Clara das Neves;M;42;19809.6;2021-06-25 00:00:00+00:00;Casado
334;Beatriz Moraes;F;42;7636.37;2026-02-11 00:00:00+00:00;Solteiro
335;Enzo Jesus;F;21;20445.96;2023-01-23 00:00:00+00:00;Casado
336;Milena Aragão;M;24;7099.0;2022-05-24 00:00:00+00:00;Solteiro
337;Murilo Caldeira;M;66;24914.13;2024-06-24 00:00:00+00:00;Solteiro
338;Rodrigo da Conceição;M;29;6829.92;2021-12-07 00:00:00+00:00;Casado
339;Eduardo Ramos;M;63;17873.35;2026-04-23 00:00:00+00:00;Divorciado
340;Maria Eduarda Cardoso;F;52;0.0;2023-02-16 00:00:00+00:00;Casado
341;João Felipe Azevedo;M;51;12576.14;2024-09-18 00:00:00+00:00;Casado
342;Dr. Bruno Barbosa;M;69;21293.96;2023-02-18 00:00:00+00:00;Casado
343;Bianca Martins;M;67;3839.91;2022-08-29 00:00:00+00:00;Divorciado
344;Evelyn Pereira;F;55;3604.57;2025-12-07 00:00:00+00:00;Casado
345;Raquel da Paz;F;68;16414.53;2026-04-27 00:00:00+00:00;Casado
346;Dr. Lucas Gabriel Souza;F;32;17039.65;2026-01-14 00:00:00+00:00;Solteiro
347;Anthony Porto;M;64;1242.79;2026-04-01 00:00:00+00:00;Divorciado
348;Giovanna Almeida;M;29;15536.85;2023-09-20 00:00:00+00:00;Divorciado
349;Sophie Teixeira;M;39;18939.17;2022-11-11 00:00:00+00:00;Solteiro
350;Ryan Martins;no value;70;18073.39;2022-02-27 00:00:00+00:00;Divorciado
351;Isabelly da Mota;no value;33;17697.59;2021-09-13 00:00:00+00:00;Casado
352;Raquel Melo;F;46;18635.51;2025-02-17 00:00:00+00:00;Solteiro
353;Lívia Castro;F;24;20925.61;2021-11-04 00:00:00+00:00;Divorciado
354;João Lucas Novaes;M;0;21329.15;2023-08-03 00:00:00+00:00;Casado
355;Agatha Azevedo;F;28;22332.76;2023-03-26 00:00:00+00:00;Solteiro
356;Julia Pires;M;39;15337.93;2021-06-14 00:00:00+00:00;Divorciado
357;João Guilherme Freitas;M;56;22376.13;2024-06-17 00:00:00+00:00;Solteiro
358;Maria Cecília Viana;F;62;14387.88;2023-03-14 00:00:00+00:00;Divorciado
359;Davi Lucca Alves;M;21;10551.07;2024-03-22 00:00:00+00:00;Divorciado
360;Rafael das Neves;F;23;8210.28;2022-06-17 00:00:00+00:00;Divorciado
361;Daniel Gonçalves;M;28;16388.94;2024-11-24 00:00:00+00:00;Solteiro
362;Clara da Luz;F;49;22498.08;2025-06-09 00:00:00+00:00;Casado
363;Srta. Ana Clara Carvalho;F;41;5640.67;2024-07-17 00:00:00+00:00;Solteiro
364;Enzo Gabriel Nogueira;F;54;2667.02;2025-01-19 00:00:00+00:00;Divorciado
365;Mirella Teixeira;F;66;15235.49;2024-03-11 00:00:00+00:00;Divorciado
366;Dr. Cauã Pereira;F;54;22183.36;2026-01-18 00:00:00+00:00;Casado
367;Nicolas Oliveira;M;50;14795.03;2022-08-21 00:00:00+00:00;Divorciado
368;Arthur Cavalcanti;M;66;11887.15;2023-03-21 00:00:00+00:00;Solteiro
369;Emanuelly Teixeira;F;23;24721.06;2026-04-30 00:00:00+00:00;Casado
370;Pedro Miguel Gomes;F;38;22877.15;2024-07-27 00:00:00+00:00;Solteiro
371;Ana Laura Moura;F;51;12104.14;2026-02-08 00:00:00+00:00;Solteiro
372;Ana Sophia Rezende;F;25;11063.73;2023-11-27 00:00:00+00:00;Solteiro
373;Bruna Martins;M;24;14591.87;2024-06-26 00:00:00+00:00;Solteiro
374;Alana Porto;F;34;10316.43;2024-10-16 00:00:00+00:00;Casado
375;Camila Correia;F;27;0.0;2023-08-18 00:00:00+00:00;Divorciado
376;Melissa Cardoso;F;62;6854.39;2024-05-20 00:00:00+00:00;Divorciado
377;Ana Lívia Campos;F;70;20088.92;2025-01-25 00:00:00+00:00;Casado
378;Sra. Beatriz Porto;M;73;6625.39;2023-07-16 00:00:00+00:00;Casado
379;Pedro Lucas Teixeira;F;64;11119.19;2023-01-28 00:00:00+00:00;Divorciado
380;Isabella Rocha;F;65;12730.16;2023-07-16 00:00:00+00:00;Divorciado
381;Sra. Vitória Rezende;M;22;8604.73;2024-03-07 00:00:00+00:00;Divorciado
382;Dr. Cauê Caldeira;M;29;5787.77;2024-08-23 00:00:00+00:00;Solteiro
383;Davi Luiz Oliveira;F;63;5938.81;2024-08-09 00:00:00+00:00;Casado
384;Mariane Almeida;M;61;1927.4;2026-01-19 00:00:00+00:00;Casado
385;Bruna Cunha;F;55;14321.74;2022-08-10 00:00:00+00:00;Casado
386;Bryan Moreira;M;36;1853.32;2022-11-08 00:00:00+00:00;Solteiro
387;Paulo Castro;M;59;6557.67;2022-10-03 00:00:00+00:00;Solteiro
388;Sra. Sarah da Cruz;M;48;22894.07;2022-05-12 00:00:00+00:00;Divorciado
389;Thiago da Mota;F;63;24215.18;2023-11-22 00:00:00+00:00;Divorciado
390;Sr. Davi Lucca Gomes;F;34;6393.38;2026-01-15 00:00:00+00:00;Casado
391;Sra. Marina da Rosa;M;18;13374.03;2025-02-16 00:00:00+00:00;Divorciado
392;Enzo Gabriel Araújo;F;37;17489.03;2025-11-21 00:00:00+00:00;Casado
393;Lucca Fogaça;F;34;16815.65;2025-01-22 00:00:00+00:00;Divorciado
394;Joaquim Aragão;M;69;21604.11;2023-06-25 00:00:00+00:00;Divorciado
395;João Pinto;M;59;13037.47;2022-07-01 00:00:00+00:00;Casado
396;Luiz Miguel Costela;M;55;18052.04;2024-05-22 00:00:00+00:00;Divorciado
397;Ana Luiza Aragão;F;60;9732.23;2024-08-08 00:00:00+00:00;Casado
398;Yuri Carvalho;M;36;3522.95;2023-05-04 00:00:00+00:00;Solteiro
399;Giovanna Oliveira;M;61;22610.27;2023-07-26 00:00:00+00:00;Divorciado
400;Daniela Rocha;F;44;19956.55;2023-08-10 00:00:00+00:00;Casado
401;Pedro Lucas Costela;M;48;2477.51;2022-10-26 00:00:00+00:00;Divorciado
402;Eduardo da Luz;M;50;4051.62;2025-01-12 00:00:00+00:00;Divorciado
403;Pedro Miguel Monteiro;M;26;24817.88;2023-01-03 00:00:00+00:00;Casado
404;Maria Vitória Lopes;F;27;8729.93;2023-08-29 00:00:00+00:00;Divorciado
405;Julia Costa;M;38;16301.08;2022-09-02 00:00:00+00:00;Solteiro
406;Calebe Fernandes;M;49;19888.02;2025-10-30 00:00:00+00:00;Solteiro
407;Luiza Costela;F;48;10322.93;2024-08-13 00:00:00+00:00;Solteiro
408;Daniela da Conceição;F;0;0.0;2025-09-01 00:00:00+00:00;Solteiro
409;Luiz Fernando Lopes;M;62;22072.25;2023-02-22 00:00:00+00:00;Casado
410;João Miguel Moraes;M;22;20807.48;2026-01-22 00:00:00+00:00;Casado
411;Calebe Lopes;F;45;22333.78;2024-04-04 00:00:00+00:00;Solteiro
412;Maria Alves;M;0;23764.41;2023-01-29 00:00:00+00:00;Casado
413;Sr. João Pedro Gomes;M;64;1721.54;2025-10-27 00:00:00+00:00;Divorciado
414;Rafaela Rezende;M;42;22061.75;2024-06-27 00:00:00+00:00;Casado
415;Bruno da Mata;M;60;3773.1;2025-04-03 00:00:00+00:00;Solteiro
416;Maria Cecília Viana;M;53;7215.17;2023-06-18 00:00:00+00:00;Divorciado
417;Luna Porto;F;44;16947.62;2024-10-12 00:00:00+00:00;Divorciado
418;Alexandre Ramos;F;71;22587.2;2022-04-07 00:00:00+00:00;Divorciado
419;Sra. Eloah da Rosa;M;49;5927.79;2026-01-30 00:00:00+00:00;Solteiro
420;Srta. Joana Novaes;F;63;10952.2;2026-03-25 00:00:00+00:00;Solteiro
421;Eloah da Conceição;F;39;6781.23;2023-06-14 00:00:00+00:00;Solteiro
422;Leandro Caldeira;F;27;23796.82;2024-05-14 00:00:00+00:00;Divorciado
423;Kamilly da Paz;M;47;0.0;2024-01-20 00:00:00+00:00;Casado
424;Sr. Lucas Gabriel Fogaça;M;72;8115.5;2023-05-07 00:00:00+00:00;Divorciado
425;Diogo Moura;M;18;21477.57;2023-11-24 00:00:00+00:00;Divorciado
426;Nathan Rocha;F;74;18647.02;2025-09-06 00:00:00+00:00;Casado
427;Marcelo Fogaça;F;35;21089.86;2026-04-20 00:00:00+00:00;Divorciado
428;Ana Beatriz Peixoto;M;25;4353.78;2023-02-28 00:00:00+00:00;Divorciado
429;Marcos Vinicius Caldeira;F;55;12687.66;2021-12-31 00:00:00+00:00;Divorciado
430;Pedro Lucas da Cunha;F;57;1885.83;2024-04-15 00:00:00+00:00;Divorciado
431;Yasmin Rezende;F;49;0.0;2023-11-13 00:00:00+00:00;Casado
432;Sr. Davi Luiz da Mota;M;63;21866.31;2023-10-16 00:00:00+00:00;Divorciado
433;Isabel Alves;F;51;13649.86;2023-12-24 00:00:00+00:00;Divorciado
434;Luna Rezende;F;40;16996.31;2021-10-26 00:00:00+00:00;Divorciado
435;Gustavo Henrique da Rocha;M;18;16512.89;2022-04-13 00:00:00+00:00;Solteiro
436;Isaac Moura;M;22;19084.03;2022-11-22 00:00:00+00:00;Casado
437;Sra. Maria Vitória Silva;M;53;16510.95;2023-11-18 00:00:00+00:00;Casado
438;Pedro Lucas Mendes;F;23;21586.82;2023-05-28 00:00:00+00:00;Casado
439;Emilly Gonçalves;M;24;0.0;2022-02-12 00:00:00+00:00;Solteiro
440;Evelyn Dias;F;74;13298.44;2021-05-24 00:00:00+00:00;Solteiro
441;Alexandre Farias;M;70;6505.45;2022-10-24 00:00:00+00:00;Casado
442;Vicente Farias;F;63;11970.27;2025-12-06 00:00:00+00:00;Solteiro
443;Esther Barros;F;53;13623.25;2025-09-17 00:00:00+00:00;Divorciado
444;Antônio Ferreira;F;24;7252.09;2021-06-15 00:00:00+00:00;Solteiro
445;Thales Fernandes;F;70;19797.81;2022-02-04 00:00:00+00:00;Divorciado
446;Ian Ferreira;M;67;22423.75;2021-08-29 00:00:00+00:00;Casado
447;Lucas Moura;F;18;13822.67;2024-04-26 00:00:00+00:00;Solteiro
448;Isadora da Mota;M;62;14969.59;2023-03-28 00:00:00+00:00;Divorciado
449;Calebe Campos;F;50;22177.1;2023-03-18 00:00:00+00:00;Casado
450;Augusto da Paz;F;43;24133.53;2022-01-27 00:00:00+00:00;Casado
451;Srta. Rebeca Cavalcanti;F;71;17895.56;2025-06-29 00:00:00+00:00;Casado
452;Rafael da Rosa;M;31;16055.19;2022-12-25 00:00:00+00:00;Casado
453;Maria Luiza Rocha;M;50;14111.3;2023-03-25 00:00:00+00:00;Divorciado
454;Isabel Lopes;F;55;14781.19;2025-01-01 00:00:00+00:00;Divorciado
455;Maria Clara Azevedo;F;74;0.0;2025-04-30 00:00:00+00:00;Solteiro
456;Lucca Costela;M;30;7554.08;2024-08-26 00:00:00+00:00;Solteiro
457;Letícia Correia;M;62;0.0;2026-05-07 00:00:00+00:00;Solteiro
458;Maria Luiza da Mata;M;57;21859.24;2022-10-20 00:00:00+00:00;Divorciado
459;Helena Silva;F;33;13359.95;2025-04-03 00:00:00+00:00;Divorciado
460;Vicente Souza;no value;44;23969.51;2022-02-20 00:00:00+00:00;Divorciado
461;Sr. João Gabriel da Luz;F;30;15969.37;2024-03-31 00:00:00+00:00;Casado
462;Maria Fernanda Rodrigues;F;66;15203.57;2025-08-27 00:00:00+00:00;Divorciado
463;Sr. Pietro da Luz;F;46;5422.74;2021-07-11 00:00:00+00:00;Divorciado
464;Vitor Hugo Pires;M;42;2167.09;2022-06-05 00:00:00+00:00;Casado
465;Vinicius Gomes;F;18;0.0;2026-02-25 00:00:00+00:00;Divorciado
466;Kaique Monteiro;M;67;23390.69;2023-05-10 00:00:00+00:00;Divorciado
467;João Gabriel Cardoso;F;22;19859.95;2026-01-23 00:00:00+00:00;Casado
468;André Lima;M;44;14125.31;2023-08-16 00:00:00+00:00;Casado
469;Matheus Alves;F;39;9786.99;2022-07-25 00:00:00+00:00;Solteiro
470;Kaique Rocha;M;25;17120.74;2025-09-02 00:00:00+00:00;Casado
471;Felipe Sales;M;20;17444.72;2026-04-01 00:00:00+00:00;Casado
472;Alexia Ribeiro;F;52;18430.62;2024-03-01 00:00:00+00:00;Solteiro
473;Maria Fernanda da Rocha;F;49;2243.67;2024-11-19 00:00:00+00:00;Divorciado
474;Olivia Jesus;M;67;14003.8;2024-01-01 00:00:00+00:00;Solteiro
475;Sophie Pereira;M;73;17512.64;2021-11-05 00:00:00+00:00;Solteiro
476;Sr. Diogo Sales;F;59;20638.75;2025-07-01 00:00:00+00:00;Solteiro
477;Davi Dias;F;20;3283.0;2021-10-30 00:00:00+00:00;Solteiro
478;Leandro Sales;no value;34;10901.66;2023-09-26 00:00:00+00:00;Casado
479;Srta. Stephany Cavalcanti;M;52;1340.39;2021-12-03 00:00:00+00:00;Divorciado
480;Sr. Augusto da Mata;M;40;23287.54;2022-08-02 00:00:00+00:00;Solteiro
481;Kevin Rodrigues;F;66;23255.24;2021-08-01 00:00:00+00:00;Casado
482;Marcela Nascimento;M;26;18972.74;2025-11-22 00:00:00+00:00;Divorciado
483;Dr. Thales da Costa;F;18;0.0;2026-01-06 00:00:00+00:00;Divorciado
484;Felipe da Costa;F;52;14231.11;2021-06-30 00:00:00+00:00;Solteiro
485;Murilo Moura;F;31;11021.18;2024-07-08 00:00:00+00:00;Divorciado
486;Juliana Teixeira;F;30;3928.02;2026-03-18 00:00:00+00:00;Divorciado
487;Dra. Ana Laura Fernandes;F;59;14282.02;2024-02-09 00:00:00+00:00;Casado
488;Laís Campos;F;39;9699.89;2022-07-08 00:00:00+00:00;Divorciado
489;Sr. Henrique Ramos;M;38;12763.5;2023-04-06 00:00:00+00:00;Casado
490;Dr. Raul Jesus;F;69;8728.73;2021-12-12 00:00:00+00:00;Casado
491;Nicolas Carvalho;F;35;21194.62;2023-10-04 00:00:00+00:00;Solteiro
492;Lorenzo Pereira;F;40;19639.45;2021-05-31 00:00:00+00:00;Casado
493;Alice da Rocha;F;72;20869.36;2026-03-08 00:00:00+00:00;Divorciado
494;Maria Alice Alves;M;75;1643.4;2024-11-23 00:00:00+00:00;Divorciado
495;Vinicius Duarte;M;20;14327.94;2022-01-20 00:00:00+00:00;Divorciado
496;Sr. Gustavo Teixeira;M;41;10541.46;2024-06-23 00:00:00+00:00;Divorciado
497;Cauã Peixoto;M;43;9860.0;2023-09-07 00:00:00+00:00;Solteiro
498;Daniel Farias;M;66;13436.45;2026-02-10 00:00:00+00:00;Casado
499;Isabel Martins;M;65;18621.71;2025-06-01 00:00:00+00:00;Casado
500;Vitor Hugo Alves;F;41;6769.64;2023-06-09 00:00:00+00:00;Divorciado
501;Sra. Sofia Cavalcanti;F;47;22180.94;2025-06-19 00:00:00+00:00;Solteiro
502;Dra. Ana Beatriz Fogaça;F;71;18857.45;2025-04-07 00:00:00+00:00;Divorciado
503;Evelyn da Cruz;F;55;16749.41;2022-06-06 00:00:00+00:00;Solteiro
504;Maria Sophia da Paz;F;40;20650.24;2024-07-07 00:00:00+00:00;Casado
505;Gabrielly Farias;M;46;5141.42;2023-09-13 00:00:00+00:00;Solteiro
506;Ana Duarte;M;41;15528.08;2021-11-01 00:00:00+00:00;Solteiro
507;Sr. Miguel Moreira;M;48;17270.46;2025-02-25 00:00:00+00:00;Casado
508;Dr. Marcelo da Rocha;M;33;2226.84;2026-02-22 00:00:00+00:00;Divorciado
509;Sabrina da Cunha;M;21;5158.92;2025-07-09 00:00:00+00:00;Solteiro
510;Srta. Maria Eduarda Lima;M;74;18325.23;2024-09-07 00:00:00+00:00;Divorciado
511;Giovanna Aragão;F;73;12663.71;2024-08-20 00:00:00+00:00;Solteiro
512;Joana Araújo;M;57;16899.64;2021-07-03 00:00:00+00:00;Casado
513;Sr. Francisco da Paz;M;32;10201.43;2023-01-03 00:00:00+00:00;Solteiro
514;João Vitor Castro;F;70;4759.56;2021-06-10 00:00:00+00:00;Solteiro
515;Lucas Gabriel Fogaça;no value;23;12677.33;2024-08-06 00:00:00+00:00;Solteiro
516;Pedro Henrique Cardoso;F;51;11212.28;2026-01-04 00:00:00+00:00;Solteiro
517;Isabella Fogaça;F;68;19494.39;2023-07-09 00:00:00+00:00;Casado
518;Yuri Cardoso;M;45;4386.42;2023-06-01 00:00:00+00:00;Casado
519;Clarice Peixoto;F;34;0.0;2022-08-24 00:00:00+00:00;Divorciado
520;Ana Laura Nascimento;M;42;16778.2;2024-01-11 00:00:00+00:00;Divorciado
521;Marcos Vinicius Costa;F;59;15131.81;2021-10-28 00:00:00+00:00;Casado
522;Stephany Oliveira;F;61;10659.41;2024-03-25 00:00:00+00:00;Solteiro
523;Pedro Lucas da Cunha;F;53;14406.89;2022-09-30 00:00:00+00:00;Casado
524;Guilherme da Paz;F;65;4486.03;2024-03-22 00:00:00+00:00;Divorciado
525;Ian Duarte;M;24;6304.1;2021-06-23 00:00:00+00:00;Casado
526;Maysa Gonçalves;M;0;10460.67;2022-07-01 00:00:00+00:00;Divorciado
527;Catarina Lopes;F;23;2725.11;2025-09-27 00:00:00+00:00;Solteiro
528;Luiz Henrique Fernandes;F;57;16816.97;2023-07-11 00:00:00+00:00;Casado
529;Ana Sophia da Mata;M;58;12965.97;2026-05-17 00:00:00+00:00;Solteiro
530;Maria Cecília Caldeira;F;30;1999.9;2021-07-23 00:00:00+00:00;Divorciado
531;Lucas Souza;M;41;6894.31;2025-01-08 00:00:00+00:00;Solteiro
532;Diego Oliveira;F;40;17137.96;2022-03-29 00:00:00+00:00;Casado
533;Luiz Felipe Santos;M;23;14280.31;2024-09-28 00:00:00+00:00;Divorciado
534;Sr. João Pedro Lima;no value;32;15631.45;2025-07-28 00:00:00+00:00;Solteiro
535;Elisa da Conceição;M;44;13248.47;2023-12-19 00:00:00+00:00;Divorciado
536;Bruna Nascimento;F;74;14002.1;2024-05-17 00:00:00+00:00;Divorciado
537;Maria Sophia Almeida;F;67;6989.9;2022-04-26 00:00:00+00:00;Casado
538;Davi Lucca da Mata;M;48;3967.19;2022-10-26 00:00:00+00:00;Solteiro
539;Vitor Farias;M;69;0.0;2024-05-31 00:00:00+00:00;Casado
540;Emanuel Gonçalves;M;36;3413.62;2023-05-14 00:00:00+00:00;Divorciado
541;Sra. Lavínia Silva;M;48;8670.17;2025-12-05 00:00:00+00:00;Solteiro
542;Breno da Mota;M;49;18743.27;2022-07-16 00:00:00+00:00;Solteiro
543;Isadora Cardoso;M;71;7142.75;2024-07-26 00:00:00+00:00;Divorciado
544;Sr. André Vieira;M;61;23947.56;2021-07-05 00:00:00+00:00;Casado
545;Mirella Correia;M;72;12678.55;2025-07-19 00:00:00+00:00;Divorciado
546;Helena Correia;F;49;5552.35;2022-11-27 00:00:00+00:00;Divorciado
547;Vicente da Cunha;M;51;0.0;2022-08-21 00:00:00+00:00;Casado
548;Bernardo Sales;no value;47;24440.87;2026-02-02 00:00:00+00:00;Divorciado
549;Levi Gomes;M;42;15028.0;2025-06-15 00:00:00+00:00;Casado
550;Thiago Correia;F;33;7611.92;2023-09-20 00:00:00+00:00;Divorciado
551;Sr. Antônio da Costa;F;62;19102.26;2026-03-21 00:00:00+00:00;Casado
552;Laura Pinto;M;54;17527.08;2025-03-26 00:00:00+00:00;Solteiro
553;Vinicius Fogaça;F;30;4671.08;2021-07-22 00:00:00+00:00;Divorciado
554;Sra. Isis Porto;F;26;24894.37;2025-04-03 00:00:00+00:00;Divorciado
555;Benjamin da Mota;F;34;14578.9;2025-07-09 00:00:00+00:00;Divorciado
556;Ana Carolina da Mata;M;70;7252.09;2024-09-26 00:00:00+00:00;Divorciado
557;Murilo da Cunha;F;53;14468.3;2024-01-18 00:00:00+00:00;Casado
558;Daniela Correia;M;54;14906.29;2023-05-18 00:00:00+00:00;Divorciado
559;Fernanda Ribeiro;F;61;13348.58;2023-01-02 00:00:00+00:00;Divorciado
560;Eloah Santos;F;58;23966.95;2023-07-17 00:00:00+00:00;Solteiro
561;Enzo Ferreira;F;72;22788.34;2025-10-28 00:00:00+00:00;Solteiro
562;Kaique Souza;F;63;7565.84;2022-03-28 00:00:00+00:00;Divorciado
563;Larissa Viana;F;65;15168.69;2024-04-30 00:00:00+00:00;Casado
564;Henrique Novaes;M;60;7189.2;2025-10-17 00:00:00+00:00;Divorciado
565;Davi Lucca Monteiro;M;24;0.0;2022-02-22 00:00:00+00:00;Casado
566;Milena Cardoso;M;24;7446.36;2024-01-24 00:00:00+00:00;Solteiro
567;Sr. Gustavo da Paz;M;33;18754.72;2025-08-03 00:00:00+00:00;Casado
568;Isabella Rocha;M;20;16992.47;2023-06-04 00:00:00+00:00;Casado
569;Otávio Peixoto;F;53;11787.31;2025-03-13 00:00:00+00:00;Divorciado
570;Bernardo Alves;F;51;16426.92;2022-07-27 00:00:00+00:00;Divorciado
571;Cauê Pires;no value;46;8527.26;2024-01-28 00:00:00+00:00;Casado
572;Pedro Oliveira;M;0;8024.94;2023-02-06 00:00:00+00:00;Divorciado
573;Davi Luiz Cavalcanti;F;37;1417.36;2025-09-04 00:00:00+00:00;Casado
574;Sofia Teixeira;F;30;10999.31;2026-03-20 00:00:00+00:00;Divorciado
575;Camila da Costa;F;71;10204.92;2024-04-17 00:00:00+00:00;Casado
576;Sra. Maysa Santos;F;36;16633.28;2026-05-14 00:00:00+00:00;Divorciado
577;Maria Sophia da Cunha;M;26;8092.37;2025-01-01 00:00:00+00:00;Divorciado
578;Maysa Souza;F;30;8831.32;2022-02-24 00:00:00+00:00;Solteiro
579;Antônio Fernandes;M;36;0.0;2021-12-13 00:00:00+00:00;Divorciado
580;Yuri da Cruz;M;49;6369.08;2024-05-05 00:00:00+00:00;Casado
581;João Vitor Monteiro;F;62;20035.91;2023-07-13 00:00:00+00:00;Casado
582;Mariana Alves;F;67;10539.64;2025-08-09 00:00:00+00:00;Divorciado
583;Yago da Luz;F;71;1500.25;2025-12-07 00:00:00+00:00;Divorciado
584;Cecília da Cruz;M;30;12167.86;2022-11-16 00:00:00+00:00;Solteiro
585;Beatriz Silveira;F;38;4974.95;2024-07-03 00:00:00+00:00;Divorciado
586;Sra. Melissa Santos;F;48;0.0;2024-03-02 00:00:00+00:00;Solteiro
587;Srta. Isabel Moraes;M;0;16263.23;2026-01-15 00:00:00+00:00;Casado
588;Sra. Raquel das Neves;F;68;6985.53;2024-04-21 00:00:00+00:00;Solteiro
589;Luana Farias;M;41;19544.97;2022-01-27 00:00:00+00:00;Solteiro
590;Thomas Castro;M;21;9661.32;2026-01-02 00:00:00+00:00;Solteiro
591;Clarice Jesus;M;38;24563.88;2022-07-26 00:00:00+00:00;Divorciado
592;Sr. Caio Silveira;M;19;17604.15;2024-12-23 00:00:00+00:00;Casado
593;João Lucas Alves;F;53;8214.21;2022-05-21 00:00:00+00:00;Divorciado
594;Rafael Lima;F;64;12347.79;2024-10-06 00:00:00+00:00;Divorciado
595;Davi Luiz Fernandes;M;46;8237.01;2024-07-12 00:00:00+00:00;Casado
596;Sr. Davi Lucas da Rosa;F;64;5615.72;2023-04-10 00:00:00+00:00;Solteiro
597;Thales da Rosa;F;64;2707.53;2024-09-26 00:00:00+00:00;Divorciado
598;Luana da Rosa;M;57;7938.47;2024-02-03 00:00:00+00:00;Casado
599;Srta. Ana Vitória Correia;M;20;0.0;2021-07-23 00:00:00+00:00;Solteiro
600;Alícia Almeida;M;24;1957.25;2026-05-21 00:00:00+00:00;Divorciado
601;Srta. Ana Freitas;F;21;0.0;2025-05-14 00:00:00+00:00;Divorciado
602;Alexandre Barros;F;74;0.0;2025-12-13 00:00:00+00:00;Casado
603;Gustavo Ferreira;F;70;9983.83;2021-08-29 00:00:00+00:00;Divorciado
604;Lucas Monteiro;M;71;8432.93;2025-11-23 00:00:00+00:00;Solteiro
605;Vitória Araújo;F;30;5796.24;2024-06-14 00:00:00+00:00;Divorciado
606;Antônio Alves;F;65;3711.24;2024-07-08 00:00:00+00:00;Divorciado
607;Dr. Emanuel Gonçalves;F;74;3677.64;2022-02-20 00:00:00+00:00;Solteiro
608;Marcos Vinicius Castro;F;40;22679.14;2024-12-27 00:00:00+00:00;Divorciado
609;Anthony Moraes;F;70;18475.65;2025-01-31 00:00:00+00:00;Divorciado
610;Rafaela Rocha;F;41;0.0;2025-01-04 00:00:00+00:00;Casado
611;Sr. Benjamin Peixoto;F;56;1588.0;2022-02-25 00:00:00+00:00;Solteiro
612;Rafaela Silva;M;31;21566.15;2022-01-06 00:00:00+00:00;Solteiro
613;André Campos;M;24;2098.12;2025-06-22 00:00:00+00:00;Casado
614;Raul da Conceição;M;32;7298.6;2026-02-21 00:00:00+00:00;Casado
615;Bruna Barbosa;M;64;8927.67;2024-04-16 00:00:00+00:00;Casado
616;Dr. Matheus Freitas;M;56;16485.66;2022-06-08 00:00:00+00:00;Solteiro
617;Gustavo Henrique Mendes;M;67;9158.47;2023-11-23 00:00:00+00:00;Casado
618;Stella Lima;M;65;16736.14;2024-10-04 00:00:00+00:00;Divorciado
619;Clara Almeida;M;37;13680.32;2022-04-05 00:00:00+00:00;Casado
620;Luiz Gustavo Fernandes;M;27;2402.37;2025-06-10 00:00:00+00:00;Divorciado
621;Gabrielly Azevedo;M;32;11480.07;2025-11-08 00:00:00+00:00;Casado
622;Maysa Souza;M;53;10700.75;2025-06-08 00:00:00+00:00;Solteiro
623;Olivia Martins;M;48;14511.25;2023-10-06 00:00:00+00:00;Casado
624;Vinicius Rocha;M;33;2905.13;2024-05-02 00:00:00+00:00;Casado
625;Lara Ramos;F;45;9893.37;2022-12-25 00:00:00+00:00;Solteiro
626;Alexandre Duarte;F;28;24706.12;2022-10-20 00:00:00+00:00;Divorciado
627;Pedro Lucas da Mata;F;20;23196.27;2022-03-06 00:00:00+00:00;Solteiro
628;Luiza Jesus;M;25;18802.04;2024-06-01 00:00:00+00:00;Solteiro
629;Maria Fernanda Melo;F;18;9369.86;2022-10-24 00:00:00+00:00;Solteiro
630;Isaac Viana;M;31;14204.9;2023-08-16 00:00:00+00:00;Casado
631;Bárbara Jesus;M;42;15075.52;2022-02-19 00:00:00+00:00;Divorciado
632;Sra. Clara Barbosa;no value;68;17777.34;2021-08-21 00:00:00+00:00;Casado
633;Lavínia Farias;F;60;7657.19;2023-09-26 00:00:00+00:00;Divorciado
634;Ana Carolina Castro;F;32;24519.07;2022-03-21 00:00:00+00:00;Divorciado
635;Ana Luiza Costa;M;29;5933.23;2022-05-16 00:00:00+00:00;Casado
